Word,Zipf-value,,
muted,2.61405343687838,,
mutely,1.76895539686412,,
mutes,1.99080414648048,,
mutilate,2.76895539686412,,
mutilated,3.11137807768633,,
mutilates,1.99080414648048,,
mutilating,2.33322682730268,,
mutilation,2.98203022217297,,
mutilations,2.4379621778227,,
mutilator,2.13693218215872,,
mutine,1.59286413780844,,
mutineer,2.24607665158378,,
mutineers,1.99080414648048,,
muting,1.59286413780844,,
mutinied,1.76895539686412,,
mutinies,2.13693218215872,,
mutinous,2.1949241291364,,
mutiny,3.39563786310042,,
mutinying,1.76895539686412,,
mutism,1.99080414648048,,
mutt,3.59933018005767,,
mutter,2.65356197816205,,
muttered,2.4057774944513,,
muttering,3.24122414878937,,
mutterings,2.1949241291364,,
mutters,2.84813664291175,,
mutton,2.9046179988642,,
muttonchops,1.59286413780844,,
muttonhead,1.59286413780844,,
muttons,1.76895539686412,,
mutts,2.72319790630345,,
mutual,3.85886050830352,,
mutuality,1.89389413347242,,
mutually,3.0321968316387,,
mutuals,1.76895539686412,,
mutuel,1.89389413347242,,
muumuu,2.49595412480038,,
muumuus,2.0699853925281,,
muzhik,1.59286413780844,,
muzzle,3.20564799452818,,
muzzled,2.13693218215872,,
muzzler,1.76895539686412,,
muzzlers,1.59286413780844,,
muzzles,1.99080414648048,,
muzzling,1.59286413780844,,
muzzy,1.89389413347242,,
my,6.82952733651185,,
mycenaean,1.76895539686412,,
mycologist,1.59286413780844,,
mycoplasma,1.59286413780844,,
mydriasis,1.59286413780844,,
myelin,2.4379621778227,,
myelitis,1.59286413780844,,
myelogenous,1.59286413780844,,
myeloid,1.89389413347242,,
myeloma,1.59286413780844,,
mylar,2.0699853925281,,
mynah,2.61405343687838,,
myocardial,2.49595412480038,,
myocarditis,1.59286413780844,,
myocardium,1.99080414648048,,
myoglobin,1.59286413780844,,
myoglobinuria,1.59286413780844,,
myopathy,1.59286413780844,,
myopia,2.29183414214446,,
myopic,2.4379621778227,,
myriad,2.75423214004342,,
myriads,1.59286413780844,,
myristate,1.59286413780844,,
myrmidon,1.59286413780844,,
myrmidons,2.13693218215872,,
myrrh,2.4379621778227,,
myrt,2.24607665158378,,
mysel,1.76895539686412,,
myself,5.53415190585966,,
mysophilia,1.59286413780844,,
myst,1.59286413780844,,
mysteries,3.51194223018451,,
mysterious,4.17606291177706,,
mysteriously,3.23631681429463,,
mysteriousness,1.99080414648048,,
mystery,4.36076175382653,,
mystic,3.16689540553616,,
mystical,3.45320214437943,,
mystically,1.76895539686412,,
mysticism,2.65356197816205,,
mystics,2.73899217348668,,
mystification,1.89389413347242,,
mystified,2.72319790630345,,
mystifies,1.59286413780844,,
mystify,2.1949241291364,,
mystifying,2.49595412480038,,
mystique,3.54710664724777,,
myth,3.83960884753228,,
mythic,2.59286413780844,,
mythical,2.95459197382603,,
mythmaking,1.59286413780844,,
mythological,2.59286413780844,,
mythologies,2.13693218215872,,
mythology,3.30043431390638,,
mythomaniac,1.59286413780844,,
mythos,1.59286413780844,,
myths,3.09801411612835,,
myxedema,1.59286413780844,,
mzee,1.76895539686412,,
na,3.6966678587644,,
naa,2.1949241291364,,
naam,3.26496199574416,,
naan,2.24607665158378,,
nab,2.83590218649474,,
nabbed,2.84813664291175,,
nabbing,1.89389413347242,,
nabob,1.59286413780844,,
nabobs,1.99080414648048,,
nabs,2.1949241291364,,
nacelle,2.1949241291364,,
nacelles,2.13693218215872,,
nacho,3.1243430548507,,
nachos,2.87161773876127,,
nad,1.99080414648048,,
nada,3.40910543780022,,
nae,1.59286413780844,,
naf,1.59286413780844,,
naff,1.59286413780844,,
nag,3.34105216481464,,
nagged,2.52228306352273,,
nagging,3.38173925358386,,
naggy,1.59286413780844,,
nags,2.59286413780844,,
naiad,1.76895539686412,,
naik,1.89389413347242,,
nail,4.27047109052893,,
nailed,3.85768196081798,,
nailfile,1.99080414648048,,
nailhead,1.76895539686412,,
nailing,3.00783748577926,,
nails,4.0431132461278,,
naira,1.59286413780844,,
naive,3.81034808202235,,
naively,1.76895539686412,,
naivete,2.0699853925281,,
naivety,1.59286413780844,,
naked,4.59351509143804,,
nakedest,1.59286413780844,,
nakedly,1.99080414648048,,
nakedness,2.67204538385607,,
namaste,2.70680749011528,,
namby,1.76895539686412,,
name,5.80685975417653,,
named,4.84389367633234,,
nameless,3.15515700226492,,
namely,3.02422790196743,,
nameplate,2.1949241291364,,
nameplates,2.0699853925281,,
names,4.73069280156502,,
namesake,2.37101538819208,,
naming,3.33322682730268,,
nan,3.32121791982967,,
nana,3.59933018005767,,
nanas,1.59286413780844,,
nances,1.59286413780844,,
nannie,1.59286413780844,,
nannies,2.88289874917096,,
nanny,4.01774577443951,,
nanograms,1.89389413347242,,
nanoid,1.76895539686412,,
nanosecond,2.1949241291364,,
nanoseconds,2.0699853925281,,
nanotechnology,2.1949241291364,,
nap,4.10206666013954,,
napalm,3.18392874483494,,
napalmed,2.13693218215872,,
napalming,1.76895539686412,,
nape,2.4057774944513,,
naphtha,2.1949241291364,,
napkin,3.55900587054747,,
napkins,3.41240807335031,,
napoleonic,2.46792540120014,,
napoo,1.59286413780844,,
napped,2.0699853925281,,
napper,1.59286413780844,,
nappie,1.59286413780844,,
nappies,2.24607665158378,,
napping,3.10474749878732,,
nappy,2.9046179988642,,
naps,3.02422790196743,,
napu,1.59286413780844,,
nar,2.0699853925281,,
narc,3.16689540553616,,
narceine,1.59286413780844,,
narcissism,2.82331305918672,,
narcissist,2.72319790630345,,
narcissistic,2.81034808202235,,
narcissistically,1.59286413780844,,
narcissists,2.33322682730268,,
narco,2.52228306352273,,
narcolepsy,2.4057774944513,,
narcoleptic,2.1949241291364,,
narcos,1.59286413780844,,
narcosis,2.0699853925281,,
narcosynthesis,1.76895539686412,,
narcotic,2.9450466559198,,
narcotics,3.71178989063422,,
narcotize,1.59286413780844,,
narcs,2.4379621778227,,
nard,1.59286413780844,,
nards,1.76895539686412,,
nare,1.59286413780844,,
nark,1.89389413347242,,
narked,2.0699853925281,,
narking,1.59286413780844,,
narrate,2.4057774944513,,
narrated,2.6897741508165,,
narrating,2.49595412480038,,
narration,2.46792540120014,,
narrative,3.02422790196743,,
narratives,1.89389413347242,,
narrator,4.01611001174525,,
narrators,1.59286413780844,,
narrow,3.84692859072278,,
narrowed,3.21611342820634,,
narrower,2.37101538819208,,
narrowest,2.24607665158378,,
narrowing,2.6897741508165,,
narrowly,2.4379621778227,,
narrowness,1.59286413780844,,
narrows,3.09801411612835,,
narwhal,2.13693218215872,,
nary,2.46792540120014,,
nasal,3.32121791982967,,
nasally,2.1949241291364,,
nascent,2.0699853925281,,
nasopharynx,1.76895539686412,,
nastier,2.46792540120014,,
nastiest,2.75423214004342,,
nastiness,2.29183414214446,,
nasturtium,1.59286413780844,,
nasturtiums,1.89389413347242,,
nasty,4.35328662123165,,
nataka,1.59286413780844,,
natal,2.0699853925281,,
natatorium,1.76895539686412,,
natch,2.29183414214446,,
nation,4.31136582667571,,
national,4.58120009366449,,
nationalisation,1.59286413780844,,
nationalism,2.4057774944513,,
nationalist,2.4057774944513,,
nationalistic,1.99080414648048,,
nationalists,2.4057774944513,,
nationalities,2.4057774944513,,
nationality,2.92530259772405,,
nationalization,1.76895539686412,,
nationalized,1.59286413780844,,
nationally,2.73899217348668,,
nationals,3.24122414878937,,
nations,3.87954510716337,,
nationwide,3.13068323288172,,
native,3.91714659310613,,
natives,3.62829387599299,,
nativist,1.59286413780844,,
nativities,1.59286413780844,,
nativity,2.57058774309729,,
natl,1.59286413780844,,
natrium,1.76895539686412,,
natriuretic,1.59286413780844,,
natter,1.76895539686412,,
nattering,1.89389413347242,,
nattily,1.59286413780844,,
natty,2.4057774944513,,
natura,1.59286413780844,,
natural,4.6264889090277,,
naturalist,2.46792540120014,,
naturalistic,1.89389413347242,,
naturalists,1.89389413347242,,
naturalization,2.4379621778227,,
naturalized,2.29183414214446,,
naturally,4.38909145183788,,
naturals,2.57058774309729,,
nature,4.65431661689563,,
natured,1.59286413780844,,
naturel,2.65356197816205,,
naturellement,2.13693218215872,,
natures,2.82331305918672,,
naturopathic,1.59286413780844,,
natus,1.59286413780844,,
naugahyde,2.0699853925281,,
naught,2.78319583597873,,
naughtier,1.59286413780844,,
naughtiest,1.76895539686412,,
naughtiness,1.76895539686412,,
naughty,4.01116542912819,,
nausea,3.33715712093112,,
nauseam,1.99080414648048,,
nauseate,1.89389413347242,,
nauseated,2.46792540120014,,
nauseates,1.59286413780844,,
nauseating,2.78319583597873,,
nauseatingly,1.89389413347242,,
nauseous,3.49323126646491,,
nauseum,1.76895539686412,,
nautch,1.59286413780844,,
nautical,2.95459197382603,,
nautically,1.59286413780844,,
nautili,1.59286413780844,,
nautiloid,1.76895539686412,,
nautilus,2.91508343254236,,
nav,2.52228306352273,,
navaho,1.99080414648048,,
navajo,2.89389413347242,,
navajos,2.0699853925281,,
naval,3.75870176249857,,
nave,2.63425682296667,,
navel,3.09801411612835,,
navels,2.1949241291364,,
navi,2.79698412046437,,
navicular,1.99080414648048,,
navies,2.13693218215872,,
navigable,1.89389413347242,,
navigate,3.28746933674201,,
navigated,2.24607665158378,,
navigates,1.59286413780844,,
navigating,2.46792540120014,,
navigation,3.23631681429463,,
navigational,2.98203022217297,,
navigator,3.4317132285457,,
navigators,1.99080414648048,,
navy,4.40943683383454,,
nawab,1.76895539686412,,
nawabs,1.59286413780844,,
nays,2.24607665158378,,
naysay,1.59286413780844,,
naysayer,1.89389413347242,,
naysayers,2.13693218215872,,
nazarite,1.59286413780844,,
nazi,3.83714125861028,,
nazis,3.73743834541806,,
nazism,2.24607665158378,,
nd,4.01446806467827,,
nea,1.76895539686412,,
neanderthal,3.13693218215872,,
neap,1.59286413780844,,
neapolitan,2.13693218215872,,
neapolitans,2.0699853925281,,
near,4.91909755871268,,
nearby,3.92124374124718,,
neared,2.13693218215872,,
nearer,3.41568578311155,,
nearest,3.87503291611308,,
nearing,3.01611001174525,,
nearly,4.5278672892621,,
nearness,1.59286413780844,,
nears,2.24607665158378,,
nearside,1.59286413780844,,
nearsighted,2.73899217348668,,
nearsightedness,1.59286413780844,,
neat,4.09529125779287,,
neaten,1.59286413780844,,
neater,2.59286413780844,,
neatest,2.49595412480038,,
neath,2.83590218649474,,
neatly,3.13068323288172,,
neatness,2.57058774309729,,
neb,2.75423214004342,,
nebbish,2.0699853925281,,
nebbishes,1.59286413780844,,
nebraskans,1.76895539686412,,
nebs,2.37101538819208,,
nebuchadnezzar,2.61405343687838,,
nebula,3.17264773442525,,
nebulae,1.76895539686412,,
nebuliser,1.89389413347242,,
nebulized,1.89389413347242,,
nebulizer,2.0699853925281,,
nebulous,1.89389413347242,,
necessaries,1.76895539686412,,
necessarily,4.05225662556767,,
necessary,4.66216214992397,,
necessitate,1.76895539686412,,
necessitated,1.76895539686412,,
necessitates,1.76895539686412,,
necessitating,2.0699853925281,,
necessities,2.84813664291175,,
necessity,3.46209585753942,,
neck,4.7741359093679,,
neckar,1.59286413780844,,
neckband,1.59286413780844,,
necked,1.99080414648048,,
neckerchief,1.76895539686412,,
necking,2.73899217348668,,
necklace,3.98906348490418,,
necklaces,2.9046179988642,,
neckless,1.59286413780844,,
neckline,2.49595412480038,,
necks,3.50931808635837,,
necktie,3.08422583164271,,
neckties,2.6897741508165,,
neckwear,1.76895539686412,,
necro,1.89389413347242,,
necrology,1.89389413347242,,
necromancer,2.63425682296667,,
necromancy,1.89389413347242,,
necromantic,1.59286413780844,,
necrophagia,1.59286413780844,,
necrophagous,1.59286413780844,,
necrophile,1.89389413347242,,
necrophilia,2.52228306352273,,
necrophiliac,2.4057774944513,,
necrophiliacs,1.59286413780844,,
necrophilic,1.59286413780844,,
necropolis,2.4379621778227,,
necropsy,1.99080414648048,,
necrosis,2.13693218215872,,
necrotic,2.13693218215872,,
necrotized,1.59286413780844,,
necrotizing,1.59286413780844,,
nectar,2.97307537952005,,
nectarine,1.89389413347242,,
nectarines,1.89389413347242,,
nectarous,1.59286413780844,,
nectary,1.59286413780844,,
need,6.11164778291925,,
needed,4.97479106844567,,
needers,1.59286413780844,,
needful,1.76895539686412,,
neediest,2.33322682730268,,
neediness,1.89389413347242,,
needing,3.90778419380086,,
needle,4.07645143477734,,
needled,1.99080414648048,,
needleful,1.59286413780844,,
needlepoint,2.75423214004342,,
needlepoints,1.59286413780844,,
needles,3.71343806901429,,
needless,3.36002000389062,,
needlessly,2.79698412046437,,
needlework,2.46792540120014,,
needling,2.33322682730268,,
needn,3.81687894918131,,
needs,5.20559502855678,,
needy,3.48495874049892,,
neem,1.59286413780844,,
neer,1.76895539686412,,
neet,1.59286413780844,,
neeze,1.59286413780844,,
nefarious,2.88289874917096,,
neg,2.4057774944513,,
negate,2.57058774309729,,
negated,1.99080414648048,,
negates,2.0699853925281,,
negating,2.13693218215872,,
negation,2.0699853925281,,
negative,4.40877378869522,,
negatively,2.46792540120014,,
negativeness,1.59286413780844,,
negatives,3.10474749878732,,
negativism,1.76895539686412,,
negativity,2.82331305918672,,
negatory,2.46792540120014,,
neglect,3.23135339476308,,
neglected,3.55190553012953,,
neglectful,2.49595412480038,,
neglecting,2.99080414648048,,
neglects,2.24607665158378,,
neglige,1.59286413780844,,
negligee,2.87161773876127,,
negligees,1.76895539686412,,
negligence,3.25562196949002,,
negligent,3.00783748577926,,
negligently,1.59286413780844,,
negligible,2.61405343687838,,
negotiable,2.96393200008018,,
negotiate,3.82712826218723,,
negotiated,3.1243430548507,,
negotiates,1.99080414648048,,
negotiating,3.48495874049892,,
negotiation,3.36371614945059,,
negotiations,3.53487219083075,,
negotiator,3.1243430548507,,
negotiators,2.65356197816205,,
negress,2.24607665158378,,
negrito,2.33322682730268,,
negro,3.73116683597472,,
negroes,3.23631681429463,,
negroish,1.59286413780844,,
negros,2.24607665158378,,
negus,1.76895539686412,,
neigh,2.4057774944513,,
neighbor,4.22885024960927,,
neighborhood,4.56413998654655,,
neighborhoods,3.0321968316387,,
neighboring,2.88289874917096,,
neighborly,2.83590218649474,,
neighbors,4.23085391859313,,
neighbour,3.58409021350094,,
neighbourhood,3.7631258532034,,
neighbourhoods,2.33322682730268,,
neighbouring,1.99080414648048,,
neighbourly,2.33322682730268,,
neighbours,3.58409021350094,,
neighed,1.76895539686412,,
neighing,2.93528681863065,,
neighs,2.82331305918672,,
nein,3.04002216915066,,
neither,4.82990492918763,,
nelsons,1.59286413780844,,
nema,1.59286413780844,,
nematodes,1.59286413780844,,
nemean,1.89389413347242,,
nemertean,1.59286413780844,,
nemeses,1.59286413780844,,
nemesis,2.95459197382603,,
nemo,3.70007410745631,,
neoclassic,1.89389413347242,,
neoclassical,1.99080414648048,,
neoclassicism,1.59286413780844,,
neoconservative,1.59286413780844,,
neocortex,2.0699853925281,,
neodymium,2.13693218215872,,
neofascism,1.59286413780844,,
neolithic,2.13693218215872,,
neologisms,1.59286413780844,,
neomycin,1.76895539686412,,
neon,3.45915147689264,,
neonatal,1.99080414648048,,
neonate,2.0699853925281,,
neonates,1.76895539686412,,
neons,2.0699853925281,,
neopaganism,1.59286413780844,,
neophyte,2.24607665158378,,
neophytes,2.13693218215872,,
neoplasia,1.76895539686412,,
neoplasms,1.76895539686412,,
neoplastic,1.76895539686412,,
neoplatonic,1.59286413780844,,
neoprene,2.37101538819208,,
neorealism,1.89389413347242,,
nepalese,1.76895539686412,,
nepenthe,2.0699853925281,,
nephew,4.21971755247517,,
nephews,3.04002216915066,,
nephilim,2.13693218215872,,
nephralgia,1.59286413780844,,
nephrectomy,1.76895539686412,,
nephritis,1.76895539686412,,
nephrologist,1.59286413780844,,
nephrology,2.0699853925281,,
nephrotoxic,1.59286413780844,,
nephrotoxicity,1.76895539686412,,
nepotism,2.29183414214446,,
neptunian,1.59286413780844,,
nerd,3.51972084675813,,
nerds,3.30043431390638,,
nerdy,2.6897741508165,,
nerts,2.24607665158378,,
nertz,1.76895539686412,,
nerval,1.59286413780844,,
nerve,4.36076175382653,,
nerves,4.04002216915066,,
nerviness,1.59286413780844,,
nerving,1.59286413780844,,
nervous,4.82662150077395,,
nervously,2.6897741508165,,
nervousness,2.78319583597873,,
nervy,2.24607665158378,,
nesselrode,1.59286413780844,,
nest,4.04541720103737,,
nested,1.89389413347242,,
nester,2.24607665158378,,
nesters,2.29183414214446,,
nestful,1.59286413780844,,
nesting,2.78319583597873,,
nestled,2.67204538385607,,
nests,2.67204538385607,,
net,4.19165464457156,,
netball,1.89389413347242,,
nether,2.61405343687838,,
nethermost,1.59286413780844,,
netherworld,2.4057774944513,,
netmen,1.59286413780844,,
nets,3.29183414214446,,
netsuke,1.89389413347242,,
netted,2.4057774944513,,
netting,2.57058774309729,,
nettle,2.24607665158378,,
nettles,2.1949241291364,,
network,4.21817658877012,,
networked,2.29183414214446,,
networking,2.73899217348668,,
networks,3.32926064008508,,
neural,3.2961555159271,,
neuralgia,2.33322682730268,,
neurasthenia,2.0699853925281,,
neurasthenic,1.59286413780844,,
neuritis,1.76895539686412,,
neuroanatomic,1.59286413780844,,
neurobiological,1.76895539686412,,
neurobiologist,1.76895539686412,,
neurobiology,1.59286413780844,,
neurochemistry,2.0699853925281,,
neurogenic,1.59286413780844,,
neuroglia,1.59286413780844,,
neurologic,2.1949241291364,,
neurological,3.0552621357074,,
neurologically,1.99080414648048,,
neurologist,3.00783748577926,,
neurologists,1.99080414648048,,
neurology,2.67204538385607,,
neuromas,1.59286413780844,,
neuromuscular,1.89389413347242,,
neuron,2.1949241291364,,
neuronal,2.13693218215872,,
neurone,1.76895539686412,,
neurons,3.00783748577926,,
neuropath,1.76895539686412,,
neuropathic,1.76895539686412,,
neuropathology,1.59286413780844,,
neuropathy,1.76895539686412,,
neuropharmacological,1.59286413780844,,
neuropharmacologist,1.59286413780844,,
neuropharmacology,1.59286413780844,,
neurophysiologist,1.59286413780844,,
neurophysiology,2.24607665158378,,
neuropsychiatry,1.59286413780844,,
neuropsychological,1.59286413780844,,
neuropsychologist,1.59286413780844,,
neuroscience,1.76895539686412,,
neuroscientist,1.76895539686412,,
neuroses,2.73899217348668,,
neurosis,2.81034808202235,,
neurosurgeon,2.91508343254236,,
neurosurgeons,2.1949241291364,,
neurosurgery,2.89389413347242,,
neurosurgical,1.59286413780844,,
neurosyphilis,1.89389413347242,,
neurotic,3.42855470930087,,
neurotically,1.59286413780844,,
neurotics,2.0699853925281,,
neurotomy,1.59286413780844,,
neurotoxic,1.76895539686412,,
neurotoxin,2.0699853925281,,
neurotransmitter,2.46792540120014,,
neurotransmitters,2.13693218215872,,
neurovascular,2.0699853925281,,
neuter,2.9046179988642,,
neutered,2.86003586621145,,
neutering,2.29183414214446,,
neuters,2.1949241291364,,
neutral,3.62628789329539,,
neutralisation,1.76895539686412,,
neutralise,2.33322682730268,,
neutralised,2.33322682730268,,
neutralises,1.76895539686412,,
neutralising,1.76895539686412,,
neutralist,1.59286413780844,,
neutrality,2.54710664724777,,
neutralization,2.0699853925281,,
neutralize,3.09117469159804,,
neutralized,2.87161773876127,,
neutralizer,1.76895539686412,,
neutralizes,2.29183414214446,,
neutralizing,2.13693218215872,,
neutrally,1.59286413780844,,
neutrals,1.76895539686412,,
neutrino,2.4057774944513,,
neutrinos,1.76895539686412,,
neutron,3.09801411612835,,
neutrons,2.46792540120014,,
neutropenia,1.89389413347242,,
neutrophil,1.76895539686412,,
neven,2.24607665158378,,
never,6.13376270351965,,
nevermind,2.87161773876127,,
nevermore,2.4379621778227,,
nevertheless,3.77184108510161,,
nevus,1.59286413780844,,
new,5.85902525002784,,
newbie,2.59286413780844,,
newbies,2.4379621778227,,
newborn,3.40242385244371,,
newborns,2.4379621778227,,
newcomer,3.04002216915066,,
newcomers,2.76895539686412,,
newel,1.89389413347242,,
newer,3.00783748577926,,
newest,3.59718551159108,,
newfangled,2.49595412480038,,
newfound,3.07716397715523,,
newish,2.0699853925281,,
newly,3.44105325479984,,
newlywed,2.65356197816205,,
newlyweds,3.16689540553616,,
newness,2.4379621778227,,
news,5.21611342820634,,
newsagent,1.59286413780844,,
newsbeat,1.59286413780844,,
newsboy,2.46792540120014,,
newsboys,1.99080414648048,,
newsbreak,2.13693218215872,,
newscast,2.73899217348668,,
newscaster,2.76895539686412,,
newscasters,1.89389413347242,,
newscasting,1.59286413780844,,
newscasts,1.89389413347242,,
newsdealers,1.59286413780844,,
newsflash,2.81034808202235,,
newsgroup,1.59286413780844,,
newshound,1.89389413347242,,
newshounds,1.59286413780844,,
newsletter,2.93528681863065,,
newsletters,2.0699853925281,,
newsman,2.61405343687838,,
newsmen,2.49595412480038,,
newspaper,4.37426044300523,,
newspaperman,3.16106586187544,,
newspapermen,2.83590218649474,,
newspapers,4.05973175816255,,
newspaperwoman,2.24607665158378,,
newsprint,2.24607665158378,,
newsreader,2.54710664724777,,
newsreaders,1.59286413780844,,
newsreel,2.88289874917096,,
newsreels,2.57058774309729,,
newsroom,2.89389413347242,,
newsrooms,1.59286413780844,,
newsstand,3.02422790196743,,
newsstands,2.33322682730268,,
newswoman,2.24607665158378,,
newsworthy,2.52228306352273,,
newsy,1.76895539686412,,
newt,3.13068323288172,,
newtonian,1.59286413780844,,
nextdoor,1.59286413780844,,
nexus,3.0552621357074,,
ngai,1.59286413780844,,
ni,3.15515700226492,,
niacin,1.76895539686412,,
nib,2.0699853925281,,
nibbing,1.59286413780844,,
nibble,3.18392874483494,,
nibbled,2.24607665158378,,
nibbler,2.0699853925281,,
nibbles,2.4057774944513,,
nibbling,2.76895539686412,,
niblick,2.54710664724777,,
niblicks,1.59286413780844,,
nibs,2.76895539686412,,
nicaraguan,2.29183414214446,,
nicaraguans,1.76895539686412,,
nice,5.81200313966824,,
nicely,4.00025504227917,,
niceness,2.4057774944513,,
nicer,3.87503291611308,,
nicest,3.75721699359288,,
niceties,2.4057774944513,,
nicety,1.76895539686412,,
niche,2.97307537952005,,
nicked,3.14916663857573,,
nickel,3.92731788895937,,
nickelodeon,2.33322682730268,,
nickels,3.35629213137138,,
nicker,1.89389413347242,,
nickering,2.13693218215872,,
nicking,2.0699853925281,,
nickle,2.0699853925281,,
nicknacks,1.59286413780844,,
nickname,3.83216361693533,,
nicknamed,2.86003586621145,,
nicknames,2.96393200008018,,
nicknaming,1.59286413780844,,
nicotine,3.23631681429463,,
niece,3.97936310335909,,
nieces,2.79698412046437,,
nietzschean,3.35629213137138,,
nife,1.59286413780844,,
nifties,1.59286413780844,,
niftiness,1.59286413780844,,
nifty,3.14916663857573,,
nigella,1.76895539686412,,
nigerian,2.75423214004342,,
nigerians,1.89389413347242,,
nigga,4.22885024960927,,
niggard,1.89389413347242,,
niggas,3.76605040622072,,
nigger,4.3067744919374,,
niggers,3.77897251762165,,
niggle,1.59286413780844,,
niggling,1.59286413780844,,
nigh,2.92530259772405,,
night,5.936951708951,,
nightcap,3.25087553446555,,
nightcaps,1.59286413780844,,
nightclub,3.66841109920097,,
nightclubbing,1.59286413780844,,
nightclubs,3.0552621357074,,
nightcrawler,1.59286413780844,,
nightcrawlers,1.76895539686412,,
nightdress,1.99080414648048,,
nighter,1.99080414648048,,
nighters,1.59286413780844,,
nightfall,3.36738110353699,,
nightgown,3.2961555159271,,
nightgowns,2.37101538819208,,
nighthawks,1.76895539686412,,
nightie,2.84813664291175,,
nighties,2.13693218215872,,
nightingales,2.1949241291364,,
nightjars,1.59286413780844,,
nightless,1.59286413780844,,
nightlife,2.75423214004342,,
nightlight,1.99080414648048,,
nightly,3.14309249086354,,
nightmare,4.34988037253974,,
nightmares,3.86237708202636,,
nightmarish,2.37101538819208,,
nightmarishly,1.59286413780844,,
nightriders,1.59286413780844,,
nights,4.52937788028733,,
nightshirt,2.37101538819208,,
nightshirts,1.59286413780844,,
nightspot,2.29183414214446,,
nightspots,1.89389413347242,,
nightstand,2.93528681863065,,
nightstick,2.63425682296667,,
nightsticks,2.0699853925281,,
nighttime,3.31714000740923,,
nighttimes,1.59286413780844,,
nightwatchman,1.59286413780844,,
nightwear,1.76895539686412,,
nighty,2.46792540120014,,
nihilism,1.99080414648048,,
nihilist,2.29183414214446,,
nihilistic,2.1949241291364,,
nihilists,1.89389413347242,,
nihility,1.59286413780844,,
nikon,2.4379621778227,,
nil,2.67204538385607,,
nill,1.89389413347242,,
nils,2.33322682730268,,
nim,3.01611001174525,,
nimble,2.78319583597873,,
nimbly,2.0699853925281,,
nimbostratus,1.76895539686412,,
nimrod,2.6897741508165,,
nimrods,1.76895539686412,,
nincompoop,2.92530259772405,,
nincompoops,2.33322682730268,,
ninepence,1.99080414648048,,
ninepin,1.59286413780844,,
ninepins,1.59286413780844,,
ninja,3.41240807335031,,
ninjas,2.89389413347242,,
ninnies,2.29183414214446,,
ninny,2.95459197382603,,
ninos,1.76895539686412,,
nip,3.51194223018451,,
nipmuck,1.59286413780844,,
nipped,2.52228306352273,,
nipper,2.76895539686412,,
nippers,2.0699853925281,,
nipping,2.61405343687838,,
nipple,3.45320214437943,,
nipples,3.65919006317048,,
nipponese,1.59286413780844,,
nippy,2.98203022217297,,
nips,2.79698412046437,,
nit,2.24607665158378,,
nite,2.97307537952005,,
nitpick,2.0699853925281,,
nitpicking,1.76895539686412,,
nitrate,3.04002216915066,,
nitrates,2.59286413780844,,
nitrating,1.59286413780844,,
nitre,1.59286413780844,,
nitric,2.4057774944513,,
nitrite,1.76895539686412,,
nitro,3.23631681429463,,
nitrocellulose,1.59286413780844,,
nitrogen,3.08422583164271,,
nitroglycerin,2.82331305918672,,
nitroglycerine,2.49595412480038,,
nitrous,2.84813664291175,,
nits,1.89389413347242,,
nitty,1.76895539686412,,
nitwit,3.09117469159804,,
nitwits,2.4379621778227,,
nix,3.21611342820634,,
nixed,2.24607665158378,,
nixing,1.76895539686412,,
noachian,1.59286413780844,,
nobble,1.59286413780844,,
nobbling,1.59286413780844,,
nobelium,1.76895539686412,,
nobility,3.22125306785875,,
nobis,1.89389413347242,,
noble,4.16399041489275,,
nobleman,2.87161773876127,,
noblemen,2.37101538819208,,
nobleness,2.0699853925281,,
nobler,2.73899217348668,,
nobles,3.17832486731694,,
noblesse,1.89389413347242,,
noblest,2.70680749011528,,
noblewoman,1.76895539686412,,
nobly,2.65356197816205,,
nobodies,2.79698412046437,,
nobody,5.42537305051468,,
nobs,2.13693218215872,,
nock,2.0699853925281,,
noctiluca,1.59286413780844,,
noctis,1.89389413347242,,
noctivagant,1.59286413780844,,
nocturnal,3.09117469159804,,
nocturne,1.99080414648048,,
nocturnes,1.59286413780844,,
nod,3.60146430957036,,
nodal,1.59286413780844,,
nodded,2.83590218649474,,
nodder,1.59286413780844,,
nodding,2.92530259772405,,
noddle,1.59286413780844,,
node,2.70680749011528,,
nodes,2.75423214004342,,
nods,2.54710664724777,,
nodule,1.76895539686412,,
nodules,2.1949241291364,,
noes,1.76895539686412,,
nog,2.37101538819208,,
noggin,2.83590218649474,,
noggins,1.59286413780844,,
noh,2.4379621778227,,
nohow,2.61405343687838,,
noir,2.91508343254236,,
noire,1.59286413780844,,
noires,1.59286413780844,,
noise,4.54225414445335,,
noiseless,1.89389413347242,,
noiselessly,1.76895539686412,,
noisemaker,1.89389413347242,,
noisemakers,1.89389413347242,,
noises,3.85531522753887,,
noisette,1.59286413780844,,
noisier,2.1949241291364,,
noisiest,1.99080414648048,,
noisily,2.24607665158378,,
noisiness,1.59286413780844,,
noising,1.59286413780844,,
noisome,1.99080414648048,,
noisy,3.70345384810769,,
nol,2.0699853925281,,
nolle,1.76895539686412,,
nolo,2.0699853925281,,
nom,2.54710664724777,,
noma,1.59286413780844,,
nomad,2.73899217348668,,
nomadic,2.49595412480038,,
nomads,2.4379621778227,,
nomen,1.76895539686412,,
nomenclature,2.33322682730268,,
nomic,1.59286413780844,,
nomina,1.59286413780844,,
